ID,text_nr,trial_nr,word,word_no_punct,surprisal_2_words_context,entropy_2_words_context
2276,text_16,27,Diese,Diese,13.1209440231323,5.00471544265747
2277,text_16,28,stellte,stellte,12.1917533874512,6.82157039642334
2278,text_16,29,sich,sich,2.78913235664368,4.82620906829834
2279,text_16,30,als,als,3.80243802070618,5.39520215988159
2280,text_16,31,Nuss,Nuss,12.1113014221191,7.84089374542236
2281,text_16,32,der,der,8.71801090240479,5.18115234375
2282,text_16,33,Seychellen-Palme,SeychellenPalme,30.4444843204692,7.51999568939209
2283,text_16,34,heraus.,heraus,11.5910444259644,5.668137550354
2284,text_16,35,Diese,Diese,13.2926464080811,5.09607696533203
2285,text_16,36,ist,ist,5.6174201965332,7.80263805389404
2286,text_16,37,eine,eine,3.49785566329956,5.87785816192627
2287,text_16,38,der,der,3.33617496490479,7.73355197906494
2288,text_16,39,seltensten,seltensten,8.29477807879448,6.616455078125
2289,text_16,40,Palmenarten,Palmenarten,11.9002974033356,7.08509254455566
2290,text_16,41,"weltweit,",weltweit,5.25067377090454,4.61649131774902
2291,text_16,42,mit,mit,5.2141056060791,4.94995069503784
2292,text_16,43,nur,nur,5.96115589141846,6.04278087615967
2293,text_16,44,noch,noch,3.89467000961304,4.27070236206055
2294,text_16,45,etwa,etwa,6.3212423324585,5.96200513839722
2295,text_16,46,8200,8200,11.4935507774353,4.79577112197876
2296,text_16,47,Exemplaren.,Exemplaren,8.29654121398926,5.60704517364502
2297,text_16,48,Die,Die,9.38195037841797,5.02849388122559
2298,text_16,49,Nuss,Nuss,11.4353170394897,7.96470403671265
2299,text_16,50,entwickelt,entwickelt,9.20440578460693,4.86196804046631
2300,text_16,51,sich,sich,2.34365177154541,3.97777080535889
2301,text_16,52,aus,aus,3.5832531452179,4.74962139129639
2302,text_16,53,einem,einem,4.12975025177002,5.56634664535523
2303,text_16,54,bis,bis,7.30558729171753,8.23294448852539
2304,text_16,55,zu,zu,1.71767199039459,5.01958990097046
2305,text_16,56,20,20,3.73563528060913,5.25075626373291
2306,text_16,57,Kilogramm,Kilogramm,6.91966438293457,5.06285429000855
2307,text_16,58,schweren,schweren,4.19123840332031,5.58194398880005
2308,text_16,59,Samen,Samen,7.86557340621948,6.99890995025635
2309,text_16,60,und,und,3.88174605369568,6.03290128707886
2310,text_16,61,kann,kann,12.6979598999023,3.14106750488281
2311,text_16,62,die,die,3.27605533599854,5.72831058502197
2312,text_16,63,vierfache,vierfache,11.4693460464478,8.19904041290283
2313,text_16,64,Größe,Größe,5.6695728302002,5.24234867095947
2314,text_16,65,einer,einer,8.65698623657227,4.11931800842285
2315,text_16,66,Kokosnuss,Kokosnuss,9.4718378931284,8.15345191955566
2316,text_16,67,erreichen.,erreichen,12.0962677001953,4.96987009048462
2317,text_16,68,Im,Im,10.654504776001,4.60667324066162
2318,text_16,69,Botanischen,Botanischen,11.9009156525135,5.92096900939941
2319,text_16,70,Garten,Garten,0.0850198492407799,0.479463458061218
2320,text_16,71,in,in,2.25575923919678,5.39797210693359
2321,text_16,72,Berlin,Berlin,5.52822685241699,5.63952970504761
2322,text_16,73,keimt,keimt,15.4368147850037,4.90508413314819
2323,text_16,74,nun,nun,5.56246137619019,4.30917263031006
2324,text_16,75,erstmals,erstmals,6.57240867614746,5.86376094818115
2325,text_16,76,seit,seit,3.67393398284912,5.53668880462647
2326,text_16,77,80,80,8.24964904785156,5.29463577270508
2327,text_16,78,Jahren,Jahren,0.699335932731628,3.58604121208191
2328,text_16,79,ein,ein,4.85741996765137,5.82218980789185
2329,text_16,80,solches,solches,6.93869209289551,7.63478899002075
2330,text_16,81,Exemplar.,Exemplar,6.50942134857178,6.79288673400879
2331,text_16,82,Die,Die,9.89251327514648,5.67445659637451
2332,text_16,83,Kultivierung,Kultivierung,13.5872608870268,7.84028959274292
2333,text_16,84,der,der,1.63656008243561,3.56970834732056
2334,text_16,85,Pflanze,Pflanze,5.96648073196411,7.72200059890747
2335,text_16,86,gilt,gilt,7.29218292236328,5.77921009063721
2336,text_16,87,als,als,0.77827388048172,3.40932416915894
2337,text_16,88,"anspruchsvoll,",anspruchsvoll,8.89358425140381,6.74403476715088
2338,text_16,89,da,da,9.84734535217285,3.9513885974884
2339,text_16,90,ihr,ihr,9.8280200958252,3.45383810997009
2340,text_16,91,Fortpflanzungssystem,Fortpflanzungssystem,17.0847685337067,7.51611709594727
2341,text_16,92,hochkomplex,hochkomplex,13.9216241836548,6.20834732055664
2342,text_16,93,ist.,ist,2.606689453125,3.28994607925415
2343,text_16,94,Es,Es,10.6856775283813,2.74626636505127
2344,text_16,95,existieren,existieren,13.7836742401123,4.72622346878052
2345,text_16,96,getrenntgeschlechtliche,getrenntgeschlechtliche,16.1872525885701,5.49694633483887
2346,text_16,97,"Pflanzen,",Pflanzen,5.53986835479736,5.37819480895996
2347,text_16,98,doch,doch,9.03857612609863,5.56518602371216
2348,text_16,99,der,der,6.41177654266357,5.51932191848755
2349,text_16,100,genaue,genaue,8.17800331115723,7.99651956558228
2350,text_16,101,Mechanismus,Mechanismus,5.97116088867188,5.15634965896606
2351,text_16,102,der,der,2.28179693222046,5.34053421020508
2352,text_16,103,Pollenübertragung,Pollenübertragung,15.6447050571442,8.27988052368164
2353,text_16,104,ist,ist,4.08377552032471,5.40684700012207
2354,text_16,105,noch,noch,5.99826812744141,4.5296368598938
2355,text_16,106,ungeklärt.,ungeklärt,8.99430847167969,5.19342470169067
2356,text_16,107,Außerdem,Außerdem,16.485897064209,3.05254292488098
2357,text_16,108,sinken,sinken,10.4351863861084,5.61787414550781
2358,text_16,109,die,die,0.421212464570999,2.52390909194946
2359,text_16,110,schweren,schweren,9.58380508422852,6.97971343994141
2360,text_16,111,Samen,Samen,9.63473796844482,6.73495674133301
2361,text_16,112,im,im,5.41663551330566,6.03290128707886
2362,text_16,113,"Wasser,",Wasser,5.28782844543457,6.60831928253174
2363,text_16,114,was,was,10.5026111602783,6.30950832366943
2364,text_16,115,ihre,ihre,8.32897758483887,5.8975887298584
2365,text_16,116,Verbreitung,Verbreitung,6.82646417617798,7.91127967834473
2366,text_16,117,erschwert.,erschwert,7.61348342895508,5.31899070739746
2367,text_16,118,In,In,10.2872228622437,2.9190080165863
2368,text_16,119,Berlin,Berlin,5.64330291748047,5.18939018249512
2369,text_16,120,wird,wird,3.81404423713684,5.74266767501831
2370,text_16,121,die,die,3.39576935768127,6.18867301940918
2371,text_16,122,Aufzucht,Aufzucht,10.4851176738739,8.08722400665283
2372,text_16,123,durch,durch,5.82687091827393,3.95949745178223
2373,text_16,124,eine,eine,3.72366857528687,6.87853479385376
2374,text_16,125,Beet-Heizung,BeetHeizung,32.1114342212677,8.06859683990479
2375,text_16,126,unterstützt.,unterstützt,8.97620868682861,4.55380487442017
2376,text_16,127,Kritisch,Kritisch,15.2855956554413,5.83343267440796
2377,text_16,128,wird,wird,6.4525351524353,4.62456512451172
2378,text_16,129,"es,",es,1.3463237285614,3.28248047828674
2379,text_16,130,wenn,wenn,9.26494598388672,5.93471431732178
2380,text_16,131,die,die,2.65761423110962,4.59867238998413
2381,text_16,132,Nährstoffreserven,Nährstoffreserven,16.1454360485077,8.36703014373779
2382,text_16,133,der,der,2.26562666893005,4.9426589012146
2383,text_16,134,Nuss,Nuss,11.7757234573364,5.9403190612793
2384,text_16,135,aufgebraucht,aufgebraucht,17.1877217292786,5.14102077484131
2385,text_16,136,sind.,sind,5.09988021850586,3.03811478614807
2386,text_16,137,Erst,Erst,13.3738355636597,2.74485421180725
2387,text_16,138,nach,nach,6.76913070678711,4.92059946060181
2388,text_16,139,mehreren,mehreren,4.83369541168213,4.59240198135376
2389,text_16,140,Jahren,Jahren,2.90394592285156,7.0250129699707
2390,text_16,141,lässt,lässt,7.68528270721436,6.18771934509277
2391,text_16,142,sich,sich,0.695477366447449,3.08623743057251
2392,text_16,143,das,das,3.12110447883606,5.04371976852417
2393,text_16,144,Geschlecht,Geschlecht,7.16967678070068,7.6705265045166
2394,text_16,145,und,und,4.82869243621826,5.57000017166138
2395,text_16,146,die,die,3.46104955673218,5.73253202438355
2396,text_16,147,Überlebensfähigkeit,Überlebensfähigkeit,12.714749276638,8.63615989685059
2397,text_16,148,der,der,1.62482929229736,4.15808916091919
2398,text_16,149,Palme,Palme,11.4500185251236,7.78646421432495
2399,text_16,150,erkennen.,erkennen,10.8348913192749,5.11807680130005
2400,text_17,1,Auf,Auf,,
2401,text_17,2,dem,dem,,
2402,text_17,3,Mars,Mars,6.09428691864014,6.33227157592773
2403,text_17,4,gibt,gibt,5.9615364074707,5.94364976882935
2404,text_17,5,es,es,1.5511075258255,4.78931522369385
2405,text_17,6,neue,neue,6.43081855773926,5.51267862319946
2406,text_17,7,Hinweise,Hinweise,9.37332916259766,8.0654296875
2407,text_17,8,"darauf,",darauf,5.80885219573975,4.35575151443481
2408,text_17,9,dass,dass,8.29622650146484,2.10513663291931
2409,text_17,10,es,es,3.1478271484375,4.69886493682861
2410,text_17,11,dort,dort,5.8688907623291,5.75254726409912
2411,text_17,12,früher,früher,7.48351383209229,6.35345077514648
2412,text_17,13,Wasser,Wasser,7.36684608459473,6.28991413116455
2413,text_17,14,gab.,gab,8.85082721710205,6.33085012435913
2414,text_17,15,Möglicherweise,Möglicherweise,19.7149333953857,0.7174431681633
2415,text_17,16,gab,gab,4.99197673797607,6.4617166519165
2416,text_17,17,es,es,0.184012144804001,1.12127268314362
2417,text_17,18,sogar,sogar,5.32558441162109,6.19222831726074
2418,text_17,19,Leben.,Leben,9.83285427093506,5.86206293106079
2419,text_17,20,Britische,Britische,19.7657153606415,4.95484638214111
2420,text_17,21,Forscher,Forscher,6.47761344909668,6.60853576660156
2421,text_17,22,haben,haben,1.40616142749786,4.54189300537109
2422,text_17,23,auf,auf,4.8328800201416,5.46791315078735
2423,text_17,24,Satellitenbildern,Satellitenbildern,11.418310880661,5.75268840789795
2424,text_17,25,alte,alte,12.3134994506836,5.37737846374512
2425,text_17,26,Seebecken,Seebecken,13.302520275116,7.14655256271362
2426,text_17,27,"entdeckt,",entdeckt,8.16554069519043,5.11570739746094
2427,text_17,28,die,die,5.81301069259644,2.59736776351929
2428,text_17,29,etwa,etwa,8.53289127349854,8.28501892089844
2429,text_17,30,drei,drei,4.93678045272827,6.19739532470703
2430,text_17,31,Milliarden,Milliarden,3.48420834541321,4.64519166946411
2431,text_17,32,Jahre,Jahre,5.50327014923096,2.76007008552551
2432,text_17,33,alt,alt,2.82461428642273,5.35386276245117
2433,text_17,34,sind.,sind,3.9778778553009,2.64308381080627
2434,text_17,35,Sie,Sie,7.09319353103638,4.21976327896118
2435,text_17,36,liegen,liegen,11.3707132339478,5.67176294326782
2436,text_17,37,in,in,2.31263041496277,5.16090774536133
2437,text_17,38,der,der,1.50204741954803,5.56223583221436
2438,text_17,39,Gegend,Gegend,6.34411907196045,7.97196865081787
2439,text_17,40,Ares,Ares,17.5655660629272,5.34898138046265
2440,text_17,41,Vallis.,Vallis,14.0939569473267,6.29982376098633
2441,text_17,42,Bisher,Bisher,13.9067106246948,5.23884344100952
2442,text_17,43,hielt,hielt,8.64837265014648,5.57504796981812
2443,text_17,44,man,man,2.70716238021851,3.56999611854553
2444,text_17,45,die,die,2.57491636276245,5.06921195983887
2445,text_17,46,Vertiefungen,Vertiefungen,13.5121401399374,8.34627723693848
2446,text_17,47,für,für,4.09658336639404,5.04477596282959
2447,text_17,48,Überreste,Überreste,11.9847030639648,6.42166471481323
2448,text_17,49,des,des,2.54783058166504,4.0253586769104
2449,text_17,50,verdunsteten,verdunsteten,16.6333113312721,7.247483253479
2450,text_17,51,Eises.,Eises,6.52095496654511,6.31741333007813
2451,text_17,52,Neue,Neue,14.037145614624,5.52546453475952
2452,text_17,53,Bilder,Bilder,7.83932495117188,6.51218748092651
2453,text_17,54,zeigen,zeigen,4.64905452728272,4.94223070144653
2454,text_17,55,aber,aber,10.3709955215454,4.51093626022339
2455,text_17,56,Flüsse,Flüsse,13.7939720153809,5.41750144958496
2456,text_17,57,zwischen,zwischen,6.82344532012939,3.85411071777344
2457,text_17,58,den,den,2.13844513893127,6.63389682769775
2458,text_17,59,"Seen,",Seen,10.0826044082642,6.66660070419312
2459,text_17,60,was,was,10.7108459472656,5.38663053512573
2460,text_17,61,wiederum,wiederum,11.3731422424316,6.7143702507019
2461,text_17,62,auf,auf,3.87527561187744,5.45241069793701
2462,text_17,63,fließendes,fließendes,12.576917052269,5.79705476760864
2463,text_17,64,Wasser,Wasser,0.0672409310936928,0.493954837322235
2464,text_17,65,hinweist.,hinweist,11.4754428863525,5.54433441162109
2465,text_17,66,Das,Das,12.5767869949341,2.23005342483521
2466,text_17,67,Muster,Muster,7.43423175811768,7.36774873733521
2467,text_17,68,erinnert,erinnert,7.06661510467529,5.08072566986084
2468,text_17,69,an,an,1.0898300409317,3.69210481643677
2469,text_17,70,Seen,Seen,10.585599899292,4.33636522293091
2470,text_17,71,in,in,2.91083669662476,5.39512825012207
2471,text_17,72,Sibirien,Sibirien,8.25523376464844,5.31244230270386
2472,text_17,73,oder,oder,5.13426923751831,4.39818572998047
2473,text_17,74,"Alaska,",Alaska,5.51777076721191,5.65919208526611
2474,text_17,75,die,die,8.26404857635498,4.24287557601929
2475,text_17,76,durch,durch,7.32861995697022,7.8617000579834
2476,text_17,77,schmelzenden,schmelzenden,16.0776946544647,5.53535652160645
2477,text_17,78,Permafrost,Permafrost,7.48329104902223,3.60698843002319
2478,text_17,79,entstehen.,entstehen,8.41901874542236,3.44296813011169
2479,text_17,80,Geologen,Geologen,11.2025606632233,3.49727201461792
2480,text_17,81,schätzen,schätzen,11.481406211853,4.23625707626343
2481,text_17,82,das,das,3.41597032546997,2.40735054016113
2482,text_17,83,Alter,Alter,6.02366876602173,7.40363836288452
2483,text_17,84,der,der,2.34923553466797,5.22404098510742
2484,text_17,85,"Mars-Oberfläche,",MarsOberfläche,32.339010477066,3.5763201713562
2485,text_17,86,indem,indem,12.2759113311768,5.78623819351196
2486,text_17,87,sie,sie,2.69301915168762,5.82092905044556
2487,text_17,88,Krater,Krater,16.0258808135986,5.75048828125
2488,text_17,89,zählen.,zählen,8.95637226104736,4.70150423049927
2489,text_17,90,Bisher,Bisher,17.5615940093994,4.01670074462891
2490,text_17,91,glaubte,glaubte,10.3466815948486,4.7907018661499
2491,text_17,92,"man,",man,1.04481220245361,3.63476943969727
2492,text_17,93,der,der,4.20912551879883,4.92466735839844
2493,text_17,94,Mars,Mars,9.88102722167969,8.29080104827881
2494,text_17,95,habe,habe,8.45643520355225,6.11154127120972
2495,text_17,96,vor,vor,5.43983364105225,5.38103771209717
2496,text_17,97,"3,8",38,9.23062610626221,4.48071479797363
2497,text_17,98,Milliarden,Milliarden,13.6792793273926,0.936417460441589
2498,text_17,99,Jahren,Jahren,7.0681324005127,3.16654348373413
2499,text_17,100,seine,seine,7.13146781921387,5.78255081176758
2500,text_17,101,dichte,dichte,13.2308464050293,6.26343965530396
2501,text_17,102,Atmosphäre,Atmosphäre,6.05224609375,4.67437124252319
2502,text_17,103,verloren,verloren,8.31217098236084,5.43047046661377
2503,text_17,104,und,und,3.87368512153626,3.35020208358765
2504,text_17,105,sei,sei,7.27305126190186,7.05803728103638
2505,text_17,106,seither,seither,8.97970962524414,5.70316743850708
2506,text_17,107,zu,zu,3.49477767944336,5.56478357315064
2507,text_17,108,kalt,kalt,8.75909423828125,6.7700662612915
2508,text_17,109,für,für,3.59419298171997,3.26790952682495
2509,text_17,110,flüssiges,flüssiges,12.1098880767822,5.19534778594971
2510,text_17,111,Wasser.,Wasser,2.3762686252594,5.17353630065918
2511,text_17,112,Doch,Doch,13.3004636764526,4.86830759048462
2512,text_17,113,"Vulkanausbrüche,",Vulkanausbrüche,16.2398445606232,5.78862428665161
2513,text_17,114,Meteoriteneinschläge,Meteoriteneinschläge,18.4377588033676,4.56960868835449
2514,text_17,115,oder,oder,4.7240047454834,4.68261432647705
2515,text_17,116,Änderungen,Änderungen,7.77536106109619,6.17652463912964
2516,text_17,117,der,der,2.01351928710938,4.38071537017822
2517,text_17,118,Umlaufbahn,Umlaufbahn,10.2982710599899,7.20992279052734
2518,text_17,119,könnten,könnten,9.72928619384766,5.91413164138794
2519,text_17,120,später,später,6.56978273391724,5.50157785415649
2520,text_17,121,doch,doch,6.96205139160156,6.10076665878296
2521,text_17,122,wieder,wieder,3.29556965827942,5.35298681259155
2522,text_17,123,Wasser,Wasser,8.92366027832031,6.55571937561035
2523,text_17,124,ermöglicht,ermöglicht,8.4008150100708,6.00982093811035
2524,text_17,125,haben.,haben,9.64926815032959,4.70509576797485
2525,text_17,126,In,In,10.6605854034424,2.3091561794281
2526,text_17,127,den,den,3.94699144363403,6.27452850341797
2527,text_17,128,alten,alten,6.73347854614258,5.88678932189941
2528,text_17,129,Seen,Seen,9.90032196044922,7.97433233261108
2529,text_17,130,könnte,könnte,10.1059312820435,5.181640625
2530,text_17,131,es,es,3.57702255249023,5.40705442428589
2531,text_17,132,sogar,sogar,5.98619174957275,5.46470069885254
2532,text_17,133,mikrobielles,mikrobielles,17.0711983442307,5.86206293106079
2533,text_17,134,Leben,Leben,2.07607913017273,4.68392896652222
2534,text_17,135,gegeben,gegeben,7.83212566375732,4.9742431640625
2535,text_17,136,haben.,haben,2.44102168083191,2.93929219245911
2536,text_17,137,Die,Die,10.6494483947754,2.22602081298828
2537,text_17,138,Forscher,Forscher,7.87353467941284,8.49528789520264
2538,text_17,139,wollen,wollen,3.22762751579285,5.31688785552979
2539,text_17,140,nun,nun,3.93520665168762,6.58589458465576
2540,text_17,141,"herausfinden,",herausfinden,8.68475151062012,5.93103790283203
2541,text_17,142,wie,wie,5.51406621932983,1.31988096237183
2542,text_17,143,weit,weit,6.00051975250244,4.66602039337158
2543,text_17,144,sich,sich,4.65841960906982,4.97315359115601
2544,text_17,145,diese,diese,5.09381103515625,5.92668533325195
2545,text_17,146,Seen,Seen,11.2309656143188,7.63019132614136
2546,text_17,147,auf,auf,4.99371337890625,5.51673698425293
2547,text_17,148,dem,dem,1.75215125083923,4.83685493469238
2548,text_17,149,Mars,Mars,5.55203819274902,7.25754976272583
2549,text_17,150,verbreiten.,verbreiten,11.8164329528809,5.94364976882935
2550,text_18,1,Leo,Leo,,
2551,text_18,2,Valentin,Valentin,,
2552,text_18,3,wollte,wollte,8.58670425415039,5.90643978118897
2553,text_18,4,"beweisen,",beweisen,7.86075115203857,5.2729983329773
2554,text_18,5,dass,dass,5.68234968185425,0.608542442321777
2555,text_18,6,Menschen,Menschen,7.30228853225708,4.71428537368774
2556,text_18,7,wie,wie,4.46036720275879,5.00593662261963
2557,text_18,8,Vögel,Vögel,9.39856052398682,5.75830459594727
2558,text_18,9,fliegen,fliegen,3.7020378112793,4.21137857437134
2559,text_18,10,können.,können,7.06483459472656,5.28808641433716
2560,text_18,11,Dafür,Dafür,15.6723594665527,1.78416180610657
