thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
0,0,0,0,0,0,0,,,,,#88BA3F,317.2290008068085,None,space,None,None,486.73367500305176,text_34,80,3,Reading_Baseline_main_click,None,weiterleitete.,51,0,51,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,317.75640773773193,None,space,None,None,455.1684856414795,text_34,81,3,Reading_Baseline_main_click,None,Roddam,51,0,51,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,318.25095295906067,None,space,None,None,488.71541023254395,text_34,82,3,Reading_Baseline_main_click,None,erkannte,52,0,52,60,60,318.3026258945465,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,318.7805314064026,None,space,None,None,455.19256591796875,text_34,83,3,Reading_Baseline_main_click,None,mit,52,0,52,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,319.27773451805115,None,space,None,None,453.84955406188965,text_34,84,3,Reading_Baseline_main_click,None,ihrer,52,0,52,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,319.76970410346985,None,space,None,None,473.94442558288574,text_34,85,3,Reading_Baseline_main_click,None,zeitlosen,52,0,52,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,320.2844135761261,None,space,None,None,407.28187561035156,text_34,86,3,Reading_Baseline_main_click,None,Botschaft,52,0,52,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,320.73317766189575,None,space,None,None,550.433874130249,text_34,87,3,Reading_Baseline_main_click,None,sofort,52,0,52,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,321.3225440979004,None,space,None,None,505.16510009765625,text_34,88,3,Reading_Baseline_main_click,None,das,52,0,52,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,321.86831307411194,None,space,None,None,1047.2893714904785,text_34,89,3,Reading_Baseline_main_click,None,Potenzial,52,0,52,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,322.9544370174408,None,space,None,None,937.0906352996826,text_34,90,3,Reading_Baseline_main_click,None,der,53,0,53,60,60,323.30266976356506,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,323.9450852870941,None,space,None,None,618.6380386352539,text_34,91,3,Reading_Baseline_main_click,None,Geschichte,53,0,53,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,324.6184723377228,None,space,None,None,649.2013931274414,text_34,92,3,Reading_Baseline_main_click,None,und,53,0,53,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,325.3211557865143,None,space,None,None,586.5137577056885,text_34,93,3,Reading_Baseline_main_click,None,vermittelte,53,0,53,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,325.9628252983093,None,space,None,None,504.772424697876,text_34,94,3,Reading_Baseline_main_click,None,einen,53,0,53,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,326.52258920669556,None,space,None,None,569.0305233001709,text_34,95,3,Reading_Baseline_main_click,None,Vertrag,53,0,53,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,327.1443965435028,None,space,None,None,1243.4899806976318,text_34,96,3,Reading_Baseline_main_click,None,mit,54,0,54,60,60,328.3028140068054,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,328.4413571357727,None,space,None,None,682.3923587799072,text_34,97,3,Reading_Baseline_main_click,None,Walt,54,0,54,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,329.1655282974243,None,space,None,None,454.26011085510254,text_34,98,3,Reading_Baseline_main_click,None,Disney.,54,0,54,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,329.6606869697571,None,space,None,None,567.164421081543,text_34,99,3,Reading_Baseline_main_click,None,Das,54,0,54,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,330.2674505710602,None,space,None,None,488.44075202941895,text_34,100,3,Reading_Baseline_main_click,None,Buch,54,0,54,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,330.79682445526123,None,space,None,None,454.8959732055664,text_34,101,3,Reading_Baseline_main_click,None,wurde,54,0,54,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,331.2891662120819,None,space,None,None,442.55900382995605,text_34,102,3,Reading_Baseline_main_click,None,schließlich,54,0,54,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,331.7709970474243,None,space,None,None,424.67570304870605,text_34,103,3,Reading_Baseline_main_click,None,mit,54,0,54,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,332.2365028858185,None,space,None,None,455.1734924316406,text_34,104,3,Reading_Baseline_main_click,None,dem,54,0,54,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,332.7331655025482,None,space,None,None,982.7203750610352,text_34,105,3,Reading_Baseline_main_click,None,Titel,55,0,55,60,60,333.3027095794678,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,333.755264043808,None,space,None,None,904.2680263519287,text_34,106,3,Reading_Baseline_main_click,None,""One,55,0,55,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,334.70029520988464,None,space,None,None,599.4036197662354,text_34,107,3,Reading_Baseline_main_click,None,for,55,0,55,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,335.33991146087646,None,space,None,None,487.734317779541,text_34,108,3,Reading_Baseline_main_click,None,"Sorrow,",55,0,55,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,335.86637783050537,None,space,None,None,537.3599529266357,text_34,109,3,Reading_Baseline_main_click,None,Two,55,0,55,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,336.4418947696686,None,space,None,None,441.82729721069336,text_34,110,3,Reading_Baseline_main_click,None,for,55,0,55,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,336.922794342041,None,space,None,None,520.8621025085449,text_34,111,3,Reading_Baseline_main_click,None,Joy"",55,0,55,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,337.4849441051483,None,space,None,None,886.746883392334,text_34,112,3,Reading_Baseline_main_click,None,veröffentlicht.,56,0,56,60,60,338.30271100997925,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,338.411669254303,None,space,None,None,760.0386142730713,text_34,113,3,Reading_Baseline_main_click,None,Schon,56,0,56,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,339.2100419998169,None,space,None,None,553.6584854125977,text_34,114,3,Reading_Baseline_main_click,None,davor,56,0,56,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,339.8042621612549,None,space,None,None,823.509931564331,text_34,115,3,Reading_Baseline_main_click,None,hatte,56,0,56,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,340.66952204704285,None,space,None,None,502.20417976379395,text_34,116,3,Reading_Baseline_main_click,None,sich,56,0,56,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,341.20930457115173,None,space,None,None,474.3175506591797,text_34,117,3,Reading_Baseline_main_click,None,das,56,0,56,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,341.72479128837585,None,space,None,None,454.85997200012207,text_34,118,3,Reading_Baseline_main_click,None,Filmstudio,56,0,56,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,342.2219512462616,None,space,None,None,757.9007148742676,text_34,119,3,Reading_Baseline_main_click,None,die,56,0,56,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,343.01903676986694,None,space,None,None,472.6228713989258,text_34,120,3,Reading_Baseline_main_click,None,Rechte,57,0,57,60,60,343.3027398586273,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,343.5331189632416,None,space,None,None,470.6277847290039,text_34,121,3,Reading_Baseline_main_click,None,am,57,0,57,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,344.0441029071808,None,space,None,None,455.7304382324219,text_34,122,3,Reading_Baseline_main_click,None,Buch,57,0,57,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,344.5398190021515,None,space,None,None,439.84055519104004,text_34,123,3,Reading_Baseline_main_click,None,für,57,0,57,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,345.0195813179016,None,space,None,None,424.05033111572266,text_34,124,3,Reading_Baseline_main_click,None,eine,57,0,57,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,345.4839975833893,None,space,None,None,471.66919708251953,text_34,125,3,Reading_Baseline_main_click,None,Summe,57,0,57,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,345.9947531223297,None,space,None,None,409.0273380279541,text_34,126,3,Reading_Baseline_main_click,None,von,57,0,57,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,346.4445586204529,None,space,None,None,487.1411323547363,text_34,127,3,Reading_Baseline_main_click,None,einer,57,0,57,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,346.969126701355,None,space,None,None,410.47024726867676,text_34,128,3,Reading_Baseline_main_click,None,Million,57,0,57,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,347.420663356781,None,space,None,None,438.95578384399414,text_34,129,3,Reading_Baseline_main_click,None,Dollar,57,0,57,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,347.9007501602173,None,space,None,None,438.9040470123291,text_34,130,3,Reading_Baseline_main_click,None,gesichert.,58,0,58,60,60,348.3027853965759,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,348.37782764434814,None,space,None,None,425.9655475616455,text_34,131,3,Reading_Baseline_main_click,None,"Woodall,",58,0,58,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,348.84103655815125,None,space,None,None,426.63121223449707,text_34,132,3,Reading_Baseline_main_click,None,der,58,0,58,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,349.3082411289215,None,space,None,None,407.44519233703613,text_34,133,3,Reading_Baseline_main_click,None,nach,58,0,58,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,349.75304913520813,None,space,None,None,522.6233005523682,text_34,134,3,Reading_Baseline_main_click,None,wie,58,0,58,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,350.3163113594055,None,space,None,None,455.3029537200928,text_34,135,3,Reading_Baseline_main_click,None,vor,58,0,58,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,350.8096902370453,None,space,None,None,474.06840324401855,text_34,136,3,Reading_Baseline_main_click,None,in,58,0,58,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,351.3258156776428,None,space,None,None,469.80762481689453,text_34,137,3,Reading_Baseline_main_click,None,Teilzeit,58,0,58,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,351.8372130393982,None,space,None,None,454.61249351501465,text_34,138,3,Reading_Baseline_main_click,None,"arbeitet,",58,0,58,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,352.33249258995056,None,space,None,None,423.2659339904785,text_34,139,3,Reading_Baseline_main_click,None,schreibt,58,0,58,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,352.79410767555237,None,space,None,None,665.5564308166504,text_34,140,3,Reading_Baseline_main_click,None,bereits,59,0,59,60,60,353.3027923107147,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,353.49994564056396,None,space,None,None,471.7719554901123,text_34,141,3,Reading_Baseline_main_click,None,an,59,0,59,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,354.01359963417053,None,space,None,None,486.2396717071533,text_34,142,3,Reading_Baseline_main_click,None,einer,59,0,59,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,354.5398738384247,None,space,None,None,423.74348640441895,text_34,143,3,Reading_Baseline_main_click,None,Fortsetzung,59,0,59,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,355.003298997879,None,space,None,None,456.4392566680908,text_34,144,3,Reading_Baseline_main_click,None,mit,59,0,59,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,355.50128388404846,None,space,None,None,454.36549186706543,text_34,145,3,Reading_Baseline_main_click,None,dem,59,0,59,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,355.99545097351074,None,space,None,None,456.17008209228516,text_34,146,3,Reading_Baseline_main_click,None,Titel,59,0,59,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,356.4899981021881,None,space,None,None,441.7095184326172,text_34,147,3,Reading_Baseline_main_click,None,""Seven,59,0,59,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,356.9717493057251,None,space,None,None,487.9641532897949,text_34,148,3,Reading_Baseline_main_click,None,for,59,0,59,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,357.50064754486084,None,space,None,None,422.98293113708496,text_34,149,3,Reading_Baseline_main_click,None,a,59,0,59,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,357.9640848636627,None,space,None,None,455.6159973144531,text_34,150,3,Reading_Baseline_main_click,None,Secret"".,60,0,60,60,inf,358.30281949043274,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,,358.474666595459,,3,,,,text_34,,3,Reading_Baseline_main_click,,,,,,,,,Q1,c,True,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,,364.53187108039856,,2,,,,text_34,,3,Reading_Baseline_main_click,,,,,,,,,Q2,b,True,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,,366.7055330276489,,1,,,,text_34,,3,Reading_Baseline_main_click,,,,,,,,,Q3,a,True,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
